Date,wdf_A01,wdf_A02,wdf_A03,wdf_A04,wdf_A05,wdf_A06,wdf_A07,wdf_A08,wdf_A09,wdf_A10,wdf_A11,wdf_A12,wdf_A13,wdf_A14,wdf_A15,wde_A01,wde_A02,wde_A03,wde_A04,wde_A05,wde_A06,wde_A07,wde_A08,wde_A09,wde_A10,wde_A11,wde_A12,wde_A13,wde_A14,wde_A15
2025-06-13,26.988,27.818,28.855,29.678,30.597,27.769,27.769,27.769,26.67,26.67,26.67,24.733,24.733,24.733,25.744,24.93,25.803,26.844,27.659,28.585,24.892,24.892,24.892,23.793,23.793,23.793,22.3215,22.3215,22.3215,22.3215
2025-06-16,26.884,26.91,28.665,29.513,29.923,27.552,27.552,27.552,26.463,26.463,26.463,24.544,24.544,24.544,25.441,24.845,24.871,26.63,27.474,27.88,24.751,24.751,24.751,23.564,23.564,23.564,21.8605,21.8605,21.8605,21.8605
2025-06-17,26.8,26.95,28.545,29.428,30.026,27.653,27.653,27.653,26.556,26.556,26.556,24.633,24.633,24.633,25.574,24.778,24.932,26.63,27.479,27.785,24.759,24.759,24.759,23.568,23.568,23.568,22.0265,22.0265,22.0265,22.0265
2025-06-18,27.34,27.571,29.457,29.785,30.65,27.623,27.623,27.623,26.534,26.534,26.534,24.611,24.611,24.611,25.56,25.341,25.572,27.454,27.782,28.629,24.781,24.781,24.781,23.59,23.59,23.59,22.0425,22.0425,22.0425,22.0425
2025-06-20,28.065,27.923,29.836,30.144,30.887,27.711,27.711,27.711,26.618,26.618,26.618,24.687,24.687,24.687,25.652,26.058,25.916,27.826,28.137,28.883,24.853,24.853,24.853,23.67,23.67,23.67,22.1685,22.1685,22.1685,22.1685
2025-06-23,28.511,30.229,30.614,31.779,27.729,27.729,27.729,26.636,26.636,26.636,24.705,24.705,24.705,25.666,25.666,26.542,28.259,28.682,29.858,24.927,24.927,24.927,23.761,23.761,23.761,22.232,22.232,22.232,22.232,22.232
2025-06-24,26.927,28.056,28.527,29.322,26.875,26.875,26.875,25.806,25.806,25.806,23.885,23.885,23.885,24.434,24.434,24.947,26.088,26.559,27.342,24.084,24.084,24.084,22.893,22.893,22.893,21.2095,21.2095,21.2095,21.2095,21.2095
2025-06-25,26.27,27.999,28.419,29.904,26.791,26.791,26.791,25.722,25.722,25.722,23.769,23.769,23.769,24.398,24.398,24.283,25.936,26.443,27.886,23.981,23.981,23.981,22.782,22.782,22.782,21.1265,21.1265,21.1265,21.1265,21.1265
2025-06-26,26.428,28.255,28.7,29.88,26.808,26.808,26.808,25.716,25.716,25.716,23.795,23.795,23.795,24.337,24.337,24.467,26.294,26.743,27.903,24.021,24.021,24.021,22.475,22.475,22.475,21.31,21.31,21.31,21.31,21.31
2025-06-27,26.336,28.515,28.956,30.369,26.525,26.525,26.525,25.99,25.99,25.99,23.785,23.785,23.785,24.28,24.28,24.383,26.562,26.999,28.423,23.747,23.747,23.747,22.727,22.727,22.727,21.285,21.285,21.285,21.285,21.285
2025-06-30,26.463,28.812,29.233,30.097,26.802,26.802,26.802,25.878,25.878,25.878,23.786,23.786,23.786,24.27,24.27,24.511,26.855,27.281,28.145,23.92,23.92,23.92,22.961,22.961,22.961,20.904,20.904,20.904,21.275,21.275
2025-07-01,26.371,28.254,29.304,30.284,26.884,26.884,26.884,26.011,26.011,26.011,23.794,23.794,23.794,24.171,24.171,24.449,26.315,27.362,28.346,24.11,24.11,24.11,23.22,23.22,23.22,21.011,21.011,21.011,21.427,21.427
2025-07-02,26.777,29.015,29.614,30.613,27.215,27.215,27.215,25.724,25.724,25.724,23.248,23.248,23.248,25.765,25.765,24.812,27.055,27.652,28.653,24.406,24.406,24.406,22.907,22.907,22.907,20.439,20.439,20.439,22.996,22.996
2025-07-03,27.118,28.891,29.477,30.365,27.345,27.345,27.345,25.761,25.761,25.761,23.423,23.423,23.423,25.935,25.935,25.146,26.922,27.521,28.379,24.55,24.55,24.55,22.951,22.951,22.951,20.604,20.604,20.604,23.067,23.067
2025-07-07,27.24,29.161,29.828,30.783,27.381,27.381,27.381,25.771,25.771,25.771,23.439,23.439,23.439,25.985,25.985,25.266,27.188,27.855,28.808,24.598,24.598,24.598,22.956,22.956,22.956,20.615,20.615,20.615,23.127,23.127
2025-07-08,27.2,29.218,29.828,30.711,27.576,27.576,27.576,25.771,25.771,25.771,23.483,23.483,23.483,26.046,26.046,25.239,27.258,27.871,28.759,24.771,24.771,24.771,22.973,22.973,22.973,20.677,20.677,20.677,24.455,24.455
2025-07-09,27.24,29.609,30.267,31.199,27.806,27.806,27.806,26.055,26.055,26.055,23.806,23.806,23.806,26.377,26.377,25.299,27.672,28.33,29.262,25.024,25.024,25.024,23.286,23.286,23.286,21.025,21.025,21.025,23.293,23.293
2025-07-10,27.359,29.634,30.294,31.226,28.109,28.109,28.109,26.358,26.358,26.358,23.8,23.8,23.8,26.145,26.145,25.429,27.708,28.367,29.3,25.321,25.321,25.321,23.602,23.602,23.602,21.044,21.044,21.044,23.737,23.737
2025-07-11,28.519,30.093,30.652,31.513,28.958,28.958,28.958,26.507,26.507,26.507,23.968,23.968,23.968,26.355,26.355,26.6,28.167,28.724,29.548,26.178,26.178,26.178,23.759,23.759,23.759,21.231,21.231,21.231,23.532,23.532
2025-07-14,28.971,30.337,30.79,31.695,29.27,29.27,29.27,26.77,26.77,26.77,24.301,24.301,24.301,26.611,26.611,27.041,28.408,28.86,29.771,26.505,26.505,26.505,24.001,24.001,24.001,21.564,21.564,21.564,23.854,23.854
2025-07-15,29.264,30.931,31.475,31.86,29.494,29.494,29.494,27.025,27.025,27.025,24.541,24.541,24.541,26.94,26.94,27.351,29.015,29.559,29.947,26.763,26.763,26.763,24.282,24.282,24.282,21.797,21.797,21.797,23.974,23.974
2025-07-16,29.07,30.57,31.05,31.508,29.481,29.481,29.481,27.005,27.005,27.005,24.518,24.518,24.518,26.944,26.944,27.137,28.645,29.123,29.581,26.719,26.719,26.719,24.241,24.241,24.241,21.754,21.754,21.754,24.178,24.178
2025-07-17,29.204,30.57,30.828,31.611,29.368,29.368,29.368,27.005,27.005,27.005,24.518,24.518,24.518,26.949,26.949,27.266,28.632,28.882,29.673,26.591,26.591,26.591,24.226,24.226,24.226,21.739,21.739,21.739,24.168,24.168
2025-07-18,28.878,30.62,31.003,31.557,29.115,29.115,29.115,27.002,27.002,27.002,24.513,24.513,24.513,26.962,26.962,26.958,28.679,29.065,29.624,26.369,26.369,26.369,24.256,24.256,24.256,21.769,21.769,21.769,24.21,24.21
2025-07-21,28.436,30.543,30.953,31.508,29.136,29.136,29.136,26.964,26.964,26.964,24.552,24.552,24.552,26.984,26.984,26.52,28.623,29.037,29.595,26.392,26.392,26.392,24.224,24.224,24.224,21.808,21.808,21.808,24.224,24.224
2025-07-22,28.964,30.543,30.967,31.536,29.141,29.141,29.141,26.969,26.969,26.969,24.577,24.577,24.577,26.961,26.961,27.052,28.63,29.06,29.629,26.406,26.406,26.406,24.234,24.234,24.234,21.842,21.842,21.842,24.214,24.214
2025-07-23,30.693,31.345,32.058,29.108,29.108,29.108,26.932,26.932,26.932,24.55,24.55,24.55,26.922,26.922,26.922,28.786,29.444,30.157,26.384,26.384,26.384,24.212,24.212,24.212,21.829,21.829,21.829,24.183,24.183,24.183
2025-07-24,30.446,31.0,31.556,29.247,29.247,29.247,26.887,26.887,26.887,24.482,24.482,24.482,26.88,26.88,26.88,28.539,29.095,29.651,26.518,26.518,26.518,24.16,24.16,24.16,21.755,21.755,21.755,24.131,24.131,24.131
2025-07-25,30.719,31.28,31.743,29.277,29.277,29.277,26.514,26.514,26.514,24.65,24.65,24.65,27.183,27.183,27.183,28.813,29.373,29.837,26.546,26.546,26.546,23.787,23.787,23.787,21.923,21.923,21.923,25.284,25.284,25.284
2025-07-28,31.496,31.997,32.656,29.387,29.387,29.387,26.499,26.499,26.499,24.655,24.655,24.655,27.211,27.211,27.211,29.501,29.99,30.675,26.605,26.605,26.605,23.742,23.742,23.742,21.88,21.88,21.88,25.217,25.217,25.217
2025-07-29,31.708,32.013,33.313,29.4,29.4,29.4,26.505,26.505,26.505,24.745,24.745,24.745,27.27,27.27,27.27,29.792,30.106,31.394,26.659,26.659,26.659,23.764,23.764,23.764,22.004,22.004,22.004,24.529,24.529,24.529
2025-07-30,31.885,32.152,33.123,29.472,29.472,29.472,26.505,26.505,26.505,24.75,24.75,24.75,27.249,27.249,27.249,29.945,30.203,31.174,26.69,26.69,26.69,23.722,23.722,23.722,21.967,21.967,21.967,24.477,24.477,24.477
2025-07-31,32.855,33.221,34.211,31.26,29.8965,29.8965,27.326,27.326,27.326,25.137,25.137,25.137,27.639,27.639,27.639,30.918,31.285,32.275,28.311,27.375,27.375,24.552,24.552,24.552,22.376,22.376,22.376,24.757,24.757,24.757
2025-08-01,33.572,34.036,34.45,31.336,30.1495,30.1495,27.361,27.361,27.361,25.106,25.106,25.106,27.653,27.653,27.653,31.641,32.105,32.519,28.292,27.53,27.53,24.6,24.6,24.6,22.345,22.345,22.345,24.767,24.767,24.767
2025-08-04,33.649,34.02,34.385,31.186,30.268,30.268,27.618,27.618,27.618,25.145,25.145,25.145,27.64,27.64,27.64,31.735,32.098,32.469,28.482,27.504,27.504,24.875,24.875,24.875,22.402,22.402,22.402,24.889,24.889,24.889
2025-08-05,33.579,34.03,34.45,31.186,30.2875,30.2875,27.654,27.654,27.654,25.168,25.168,25.168,27.662,27.662,27.662,31.658,32.11,32.529,28.482,27.525,27.525,24.91,24.91,24.91,22.424,22.424,22.424,24.898,24.898,24.898
2025-08-06,33.332,33.745,34.324,31.246,30.292,30.292,27.677,27.677,27.677,25.354,25.354,25.354,28.064,28.064,28.064,31.403,31.822,32.395,28.52,27.515,27.515,24.917,24.917,24.917,22.661,22.661,22.661,25.3,25.3,25.3
2025-08-07,33.044,33.455,33.957,31.259,30.305,30.305,27.62,27.62,27.62,25.531,25.531,25.531,28.204,28.204,28.204,31.114,31.526,32.027,28.533,27.528,27.528,24.86,24.86,24.86,22.773,22.773,22.773,25.436,25.436,25.436
2025-08-08,33.45,34.073,34.475,31.283,30.3365,30.3365,27.628,27.628,27.628,25.538,25.538,25.538,28.212,28.212,28.212,31.508,32.131,32.551,28.55,27.533,27.533,24.847,24.847,24.847,22.758,22.758,22.758,25.455,25.455,25.455
2025-08-11,33.359,33.675,34.028,31.288,30.334,30.334,27.623,27.623,27.623,25.541,25.541,25.541,28.214,28.214,28.214,31.4,31.716,32.069,28.515,27.5025,27.5025,24.815,24.815,24.815,22.726,22.726,22.726,25.423,25.423,25.423
2025-08-12,33.117,33.284,33.749,30.704,29.7875,29.7875,27.444,27.444,27.444,25.218,25.218,25.218,27.245,27.245,27.245,31.169,31.33,31.795,27.95,27.0125,27.0125,24.671,24.671,24.671,22.437,22.437,22.437,24.515,24.515,24.515
2025-08-13,33.398,33.697,34.002,30.759,29.877,29.877,27.48,27.48,27.48,25.306,25.306,25.306,27.196,27.196,27.196,31.449,31.751,32.056,28.011,27.0675,27.0675,24.691,24.691,24.691,22.516,22.516,22.516,23.383,23.383,23.383
2025-08-14,33.59,33.983,34.387,31.083,30.243,30.243,27.654,27.654,27.654,25.463,25.463,25.463,27.287,27.287,27.287,31.608,32.009,32.409,28.353,27.405,27.405,24.853,24.853,24.853,22.656,22.656,22.656,23.094,23.094,23.094
2025-08-15,33.829,34.034,34.414,31.249,30.382,30.382,27.922,27.922,27.922,25.821,25.821,25.821,27.586,27.586,27.586,31.862,32.076,32.462,28.548,27.5745,27.5745,25.151,25.151,25.151,23.05,23.05,23.05,23.544,23.544,23.544
2025-08-18,33.753,34.009,34.319,31.26,30.3855,30.3855,27.93,27.93,27.93,25.843,25.843,25.843,27.579,27.579,27.579,31.823,32.08,32.39,28.567,27.589,27.589,25.167,25.167,25.167,23.08,23.08,23.08,24.734,24.734,24.734
2025-08-19,33.991,34.399,34.946,31.567,30.7705,30.7705,28.332,28.332,28.332,26.318,26.318,26.318,27.913,27.913,27.913,32.062,32.481,33.017,28.874,27.974,27.974,25.57,25.57,25.57,23.556,23.556,23.556,25.14,25.14,25.14
2025-08-20,34.761,35.158,35.552,31.639,30.874,30.874,28.499,28.499,28.499,26.322,26.322,26.322,28.075,28.075,28.075,32.827,33.221,33.618,28.925,28.076,28.076,25.73,25.73,25.73,23.552,23.552,23.552,24.207,24.207,24.207
2025-08-21,35.714,35.751,35.946,31.99,31.24,31.24,28.708,28.708,28.708,26.559,26.559,26.559,28.254,28.254,28.254,33.778,33.814,34.013,29.266,28.444,28.444,25.936,25.936,25.936,23.785,23.785,23.785,25.393,25.393,25.393
2025-08-22,36.028,36.615,36.402,32.096,31.376,31.376,28.563,28.563,28.563,26.898,26.898,26.898,28.257,28.257,28.257,34.092,34.676,34.465,29.383,28.5745,28.5745,25.791,25.791,25.791,24.137,24.137,24.137,24.052,24.052,24.052
2025-08-25,36.615,36.402,32.096,31.376,31.376,28.563,28.563,28.563,26.898,26.898,26.898,28.257,28.257,28.257,25.76,34.676,34.465,29.383,28.5745,28.5745,25.791,25.791,25.791,24.137,24.137,24.137,24.052,24.052,24.052,23.77
2025-08-26,36.17,36.44,32.511,31.9245,31.9245,29.0,29.0,29.0,26.788,26.788,26.788,28.234,28.234,28.234,25.75,34.233,34.503,29.805,29.094,29.094,26.213,26.213,26.213,24.024,24.024,24.024,25.408,25.408,25.408,23.76
2025-08-27,36.216,36.374,32.37,31.776,31.776,29.0,29.0,29.0,26.805,26.805,26.805,28.287,28.287,28.287,25.867,34.248,34.406,29.617,28.918,28.918,26.182,26.182,26.182,23.982,23.982,23.982,25.461,25.461,25.461,23.897
2025-08-28,36.304,36.475,32.348,31.826,31.826,29.095,29.095,29.095,27.069,27.069,27.069,28.71,28.71,28.71,25.872,34.328,34.511,29.602,28.978,28.978,26.288,26.288,26.288,24.25,24.25,24.25,25.628,25.628,25.628,23.902
2025-08-29,36.79,36.881,32.677,32.182,31.651,29.107,29.107,29.107,27.112,27.112,27.112,28.717,28.717,28.717,25.872,34.813,34.915,30.048,29.573,28.456,26.29,26.29,26.29,24.3,24.3,24.3,24.339,24.339,24.339,23.872
2025-09-02,37.061,37.293,33.434,32.784,32.398,30.012,30.012,30.012,27.9,27.9,27.9,29.074,29.074,29.074,25.883,35.052,35.29,30.562,30.143,29.37,27.157,27.157,27.157,25.05,25.05,25.05,26.112,26.112,26.112,23.863
2025-09-03,37.007,37.226,33.615,32.909,32.44,30.19,30.19,30.19,28.132,28.132,28.132,29.144,29.144,29.144,26.314,35.017,35.231,30.717,30.279,29.382,27.328,27.328,27.328,25.271,25.271,25.271,26.183,26.183,26.183,24.264
2025-09-04,37.097,37.037,33.929,33.214,32.712,30.211,30.211,30.211,28.155,28.155,28.155,29.137,29.137,29.137,26.429,35.105,35.04,31.007,30.615,29.65,27.354,27.354,27.354,25.293,25.293,25.293,26.145,26.145,26.145,24.369
2025-09-05,37.441,37.354,34.76,33.979,33.261,30.512,30.512,30.512,28.387,28.387,28.387,29.603,29.603,29.603,26.614,35.384,35.295,31.618,31.255,30.391,27.601,27.601,27.601,25.476,25.476,25.476,26.695,26.695,26.695,24.524
2025-09-08,37.43,37.686,34.772,33.993,33.298,30.491,30.491,30.491,28.472,28.472,28.472,29.545,29.545,29.545,26.614,35.379,35.63,31.602,31.24,30.335,27.508,27.508,27.508,25.489,25.489,25.489,26.572,26.572,26.572,24.494
2025-09-09,37.614,37.824,34.964,34.185,33.601,30.505,30.505,30.505,28.44,28.44,28.44,29.565,29.565,29.565,26.629,35.543,35.756,31.77,31.409,30.679,27.54,27.54,27.54,25.463,25.463,25.463,26.655,26.655,26.655,24.519
2025-09-10,38.093,37.807,35.056,34.277,33.684,30.5,30.5,30.5,28.438,28.438,28.438,29.565,29.565,29.565,26.629,36.022,35.736,31.868,31.507,30.768,27.546,27.546,27.546,25.469,25.469,25.469,26.608,26.608,26.608,24.509
2025-09-11,38.71,38.362,36.067,35.065,34.483,31.225,31.225,31.225,28.869,28.869,28.869,29.753,29.753,29.753,27.157,36.651,36.304,32.932,32.342,31.599,28.266,28.266,28.266,25.911,25.911,25.911,26.792,26.792,26.792,25.077
2025-09-12,39.887,39.66,36.41,35.351,34.739,31.35,31.35,31.35,28.9,28.9,28.9,29.924,29.924,29.924,27.356,37.842,37.616,33.247,32.63,31.836,28.424,28.424,28.424,25.974,25.974,25.974,26.979,26.979,26.979,25.276
2025-09-15,39.066,39.258,36.425,35.366,34.709,31.244,31.244,31.244,28.988,28.988,28.988,29.941,29.941,29.941,27.366,37.037,37.222,33.252,32.61,31.851,28.316,28.316,28.316,26.059,26.059,26.059,27.022,27.022,27.022,25.246
2025-09-16,39.14,38.947,35.937,34.88,34.183,31.18,31.18,31.18,29.101,29.101,29.101,30.103,30.103,30.103,27.352,37.068,36.871,32.73,32.091,31.23,28.197,28.197,28.197,26.171,26.171,26.171,27.075,27.075,27.075,25.202
2025-09-17,39.558,39.458,35.909,34.852,34.152,31.169,31.169,31.169,28.891,28.891,28.891,30.386,30.386,30.386,27.354,37.481,37.376,32.696,32.054,31.211,28.187,28.187,28.187,25.908,25.908,25.908,27.398,27.398,27.398,25.214
2025-09-18,38.521,38.633,35.806,34.743,33.899,30.75,30.75,30.75,28.704,28.704,28.704,30.076,30.076,30.076,27.347,36.454,36.566,32.66,31.963,30.915,27.794,27.794,27.794,25.744,25.744,25.744,27.116,27.116,27.116,25.197
2025-09-19,38.005,37.935,35.734,34.667,33.858,30.699,30.699,30.699,28.642,28.642,28.642,29.991,29.991,29.991,27.35,35.934,35.865,32.59,31.891,30.769,27.714,27.714,27.714,25.657,25.657,25.657,27.007,27.007,27.007,25.22
2025-09-22,37.48,37.812,35.717,34.656,33.742,30.85,30.85,30.85,28.532,28.532,28.532,29.922,29.922,29.922,27.35,35.388,35.734,32.572,31.875,30.716,27.866,27.866,27.866,25.548,25.548,25.548,26.977,26.977,26.977,25.24
2025-09-23,37.89,35.593,34.531,33.454,30.682,30.682,30.682,28.76,28.76,28.76,30.041,30.041,30.041,27.322,27.322,35.833,32.478,31.78,30.473,27.727,27.727,27.727,25.811,25.811,25.811,27.113,27.113,27.113,25.202,25.202
2025-09-24,38.104,35.593,34.531,33.454,30.676,30.676,30.676,28.76,28.76,28.76,30.046,30.046,30.046,27.319,27.319,36.05,32.475,31.778,30.466,27.723,27.723,27.723,25.807,25.807,25.807,26.905,26.905,26.905,25.229,25.229
2025-09-25,38.104,35.593,34.531,33.454,30.676,30.676,30.676,28.76,28.76,28.76,30.046,30.046,30.046,27.319,27.319,36.05,32.475,31.778,30.466,27.723,27.723,27.723,25.807,25.807,25.807,26.905,26.905,26.905,25.249,25.249
2025-09-26,38.426,36.182,35.112,34.012,31.119,31.119,31.119,29.024,29.024,29.024,30.235,30.235,30.235,27.361,27.361,36.392,33.083,32.377,31.071,28.195,28.195,28.195,26.1,26.1,26.1,24.928,24.928,24.928,25.271,25.271
2025-09-29,38.365,36.12,35.189,34.006,31.136,31.136,31.136,28.926,28.926,28.926,30.137,30.137,30.137,27.423,27.423,36.328,33.125,32.403,30.829,28.217,28.217,28.217,26.001,26.001,26.001,27.275,27.275,27.275,25.313,25.313
2025-09-30,37.949,36.0,34.589,33.523,31.064,31.064,31.064,28.95,28.95,28.95,30.107,30.107,30.107,27.843,27.843,35.948,32.874,31.917,31.32,28.139,28.139,28.139,26.025,26.025,26.025,27.447,27.447,27.447,25.763,25.763
2025-10-01,38.463,35.797,34.446,33.323,30.971,30.971,30.971,28.882,28.882,28.882,29.978,29.978,29.978,27.954,27.954,36.43,32.675,31.75,31.123,28.051,28.051,28.051,25.966,25.966,25.966,27.277,27.277,27.277,25.854,25.854
2025-10-02,38.397,35.828,34.355,33.448,31.056,31.056,31.056,28.778,28.778,28.778,30.504,30.504,30.504,27.959,27.959,36.349,32.686,31.77,31.124,28.117,28.117,28.117,25.839,25.839,25.839,27.565,27.565,27.565,25.839,25.839
2025-10-03,38.692,36.252,34.418,33.398,31.208,31.208,31.208,28.826,28.826,28.826,30.448,30.448,30.448,27.893,27.893,36.644,32.965,31.886,31.178,28.264,28.264,28.264,25.882,25.882,25.882,27.512,27.512,27.512,25.713,25.713
2025-10-06,39.18,36.656,34.581,33.546,31.28,31.28,31.28,28.898,28.898,28.898,30.542,30.542,30.542,27.911,27.911,37.091,33.238,32.006,31.284,28.273,28.273,28.273,25.891,25.891,25.891,27.535,27.535,27.535,25.751,25.751
2025-10-07,38.704,36.646,34.572,33.521,31.277,31.277,31.277,28.925,28.925,28.925,30.579,30.579,30.579,27.911,27.911,36.625,33.214,31.984,31.246,28.25,28.25,28.25,25.899,25.899,25.899,27.558,27.558,27.558,25.771,25.771
2025-10-08,38.97,36.75,34.508,33.46,31.266,31.266,31.266,28.904,28.904,28.904,30.568,30.568,30.568,27.911,27.911,36.819,33.102,31.889,31.154,28.208,28.208,28.208,25.846,25.846,25.846,27.516,27.516,27.516,25.751,25.751
2025-10-09,39.233,36.794,34.552,33.504,31.3,31.3,31.3,29.073,29.073,29.073,30.648,30.648,30.648,27.911,27.911,37.094,33.145,31.918,31.183,28.229,28.229,28.229,26.002,26.002,26.002,27.577,27.577,27.577,25.761,25.761
2025-10-10,39.34,37.0,34.89,33.797,31.354,31.354,31.354,29.25,29.25,29.25,31.235,31.235,31.235,27.994,27.994,37.201,33.379,32.232,31.477,28.286,28.286,28.286,26.181,26.181,26.181,28.136,28.136,28.136,25.834,25.834
2025-10-13,39.241,37.051,34.915,33.796,31.843,31.843,31.843,29.25,29.25,29.25,31.333,31.333,31.333,28.0,28.0,37.102,33.404,32.257,31.502,28.775,28.775,28.775,26.181,26.181,26.181,28.268,28.268,28.268,25.89,25.89
2025-10-14,39.322,36.165,34.051,32.932,30.979,30.979,30.979,28.75,28.75,28.75,30.958,30.958,30.958,28.0,28.0,37.217,32.549,31.424,30.669,27.941,27.941,27.941,25.712,25.712,25.712,27.921,27.921,27.921,25.91,25.91
2025-10-15,39.962,36.753,34.683,33.565,30.97,30.97,30.97,28.701,28.701,28.701,31.001,31.001,31.001,28.0,28.0,37.845,33.465,32.078,31.181,27.944,27.944,27.944,25.675,25.675,25.675,27.975,27.975,27.975,25.87,25.87
2025-10-16,39.634,36.723,34.624,33.477,31.419,31.419,31.419,28.816,28.816,28.816,30.834,30.834,30.834,28.0,28.0,37.499,33.411,31.995,31.1,28.369,28.369,28.369,25.766,25.766,25.766,27.784,27.784,27.784,25.83,25.83
2025-10-17,40.271,36.846,34.752,33.601,31.593,31.593,31.593,29.074,29.074,29.074,30.835,30.835,30.835,28.0,28.0,38.128,33.517,32.101,31.206,28.526,28.526,28.526,26.007,26.007,26.007,27.768,27.768,27.768,25.83,25.83
2025-10-20,40.054,37.245,35.16,33.331,31.795,31.795,31.795,29.17,29.17,29.17,30.775,30.775,30.775,28.0,28.0,37.896,33.777,32.372,31.257,28.709,28.709,28.709,26.084,26.084,26.084,27.702,27.702,27.702,25.82,25.82
2025-10-21,39.18,37.046,34.89,33.165,31.615,31.615,31.615,29.132,29.132,29.132,30.742,30.742,30.742,27.982,27.982,37.026,33.585,32.178,31.029,28.577,28.577,28.577,26.094,26.094,26.094,27.704,27.704,27.704,25.822,25.822
2025-10-22,36.789,34.592,32.84,31.363,31.363,31.363,28.96,28.96,28.96,30.486,30.486,30.486,27.964,27.964,27.964,33.384,31.888,30.703,28.324,28.324,28.324,25.927,25.927,25.927,27.455,27.455,27.455,25.834,25.834,25.834
2025-10-23,37.215,35.442,33.843,31.855,31.855,31.855,29.242,29.242,29.242,30.879,30.879,30.879,28.0,28.0,28.0,33.871,32.71,31.722,28.842,28.842,28.842,26.229,26.229,26.229,27.866,27.866,27.866,25.87,25.87,25.87
2025-10-24,37.445,35.856,34.242,32.022,32.022,32.022,29.25,29.25,29.25,30.89,30.89,30.89,27.929,27.929,27.929,34.083,33.123,32.139,29.009,29.009,29.009,26.237,26.237,26.237,27.877,27.877,27.877,25.789,25.789,25.789
